ID Caso,ID Caso Relacionado,Año,Mes,Día,Código DANE de Municipio,Municipio,Departamento,Región,Modalidad,Iniciativa,Tipo de Unidad Atacada,Grupo Armado 1,Descripción Grupo Armado 1,Grupo Armado 2,Descripción Grupo Armado 2,Grupo Armado 3,Descripción Grupo Armado 3,Lesionados Civiles,Grupo al que Pertenecen los Capturados,Capturados,Lesionados Combatientes,Militares,Policías,Otras Fuerzas Armadas Estatales,Agentes del Estado Sin Información,Total Agentes del Estado,Guerrilleros,Paramilitares,Grupos Posdesmovilización,Combatientes Sin Información,Otros Grupos Armados Organizados,Total Combatientes de Grupos Armados Organizados,Total Combatientes,Personas Sin Información,Total Civiles,Ventaja Militar,Total de Víctimas del Caso,latitud-longitud
14929,,2000,11,14,15464,MONGUA,BOYACA,ALTIPLANO CUNDIBOYACENSE,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NINGUNO,1,POINT (-72.63402875 5.710937981)
1493,,1978,1,9,11001,"BOGOTA, D.C.","BOGOTA, D. C.",AREA METROPOLITANA DE BOGOTA,OPERACIÓN MILITAR,FUERZAS ARMADAS ESTATALES,UNIDAD ESTACIONADA,AGENTE DEL ESTADO,NO IDENTIFICADO,GUERRILLA,FARC,,,0,FARC,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-74.1810727 4.316107698)
14930,,2000,11,14,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-71.91916993 2.484286091)
14931,CR201714931,2000,11,14,76001,SANTIAGO DE CALI,VALLE DEL CAUCA,SUR DEL VALLE,ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-76.521469 3.414162)
14932,,2000,11,15,70473,MORROA,SUCRE,MONTES DE MARIA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,INFANTERÍA DE MARINA,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.32718744 9.392496685)
14933,,2000,11,15,05697,EL SANTUARIO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,OTRO,,,0,PARAMILITARES,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-75.25212278 6.124209495)
14934,,2000,11,15,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL - POLICÍA NACIONAL,GUERRILLA,ELN,,,3,,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.849313 7.064855)
14935,,2000,11,15,95001,SAN JOSE DEL GUAVIARE,GUAVIARE,ARIARI GUAYABERO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-71.91916993 2.484286091)
14936,,2000,11,16,54498,OCAÑA,NORTE DE SANTANDER,CATATUMBO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-73.33765033 8.206637527)
14937,,2000,11,16,05837,TURBO,ANTIOQUIA,URABA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-76.5740377 8.173851745)
14938,,2000,11,16,19548,PIENDAMO  TUNIA,CAUCA,NORTE DEL CAUCA,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-76.53770455 2.702420026)
1494,,1978,1,12,23580,PUERTO LIBERTADOR,CORDOBA,ALTO SINU Y SAN JORGE,COMBATE Y/O CONTACTO ARMADO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-75.77123224 7.711515736)
14940,,2000,11,17,66572,PUEBLO RICO,RISARALDA,EJE CAFETERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,3,2,0,0,0,2,6,0,0,0,0,6,8,0,0,FUERZAS ARMADAS ESTATALES,8,POINT (-76.07359421 5.286295408)
14941,,2000,11,17,50590,PUERTO RICO,META,ARIARI GUAYABERO,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-73.13780171 2.758083657)
14943,CR006076,2000,11,17,18256,EL PAUJIL,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-75.20231825 1.476630016)
14944,,2000,11,18,05376,LA CEJA,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,ELN,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-75.43086935 5.992524843)
14946,,2000,11,18,81736,SARAVENA,ARAUCA,SARARE,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-71.85070757 6.906941714)
14947,,2000,11,18,52411,LINARES,NARIÑO,CENTRO OCCIDENTE DE NARIÑO,HOSTIGAMIENTO,SIN INFORMACIÓN,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SIN INFORMACIÓN,0,POINT (-77.52093774 1.395173084)
14948,,2000,11,19,19001,POPAYAN,CAUCA,MACIZO COLOMBIANO,COMBATE Y/O CONTACTO ARMADO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-76.59194419 2.471704362)
14949,,2000,11,19,15215,CORRALES,BOYACA,ALTIPLANO CUNDIBOYACENSE,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-72.84544845 5.82454582)
1495,,1978,1,25,18753,SAN VICENTE DEL CAGUAN,CAQUETA,CAGUAN,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.19746971 1.308465061)
14950,,2000,11,19,20383,LA GLORIA,CESAR,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,OTRO,,,0,,0,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.61602384 8.588002247)
14951,,2000,11,19,54673,SAN CAYETANO,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-72.60971203 7.847872195)
14953,,2000,11,19,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-77.11872831 3.493340766)
14954,,2000,11,20,76109,BUENAVENTURA,VALLE DEL CAUCA,ANDEN PACIFICO SUR,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,INFANTERÍA DE MARINA,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-77.11872831 3.493340766)
14955,,2000,11,20,50006,ACACIAS,META,PIEDEMONTE LLANERO,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-73.57135162 3.943383008)
14956,,2000,11,20,81736,SARAVENA,ARAUCA,SARARE,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-71.85070757 6.906941714)
14957,,2000,11,20,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.62163926 7.26692339)
14958,,2000,11,20,86757,SAN MIGUEL,PUTUMAYO,BAJO PUTUMAYO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-76.84510459 0.272449048)
14959,,2000,11,20,05483,NARIÑO,ANTIOQUIA,ORIENTE ANTIOQUEÑO,COMBATIENTE MUERTO EN CIRCUNSTANCIA NO DETERMINADA,SIN INFORMACIÓN,SIN INFORMACIÓN,GUERRILLA,FARC,GUERRILLA,OTRA,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,SIN INFORMACIÓN,1,POINT (-75.19457019 5.581275312)
1496,,1978,1,25,18753,SAN VICENTE DEL CAGUAN,CAQUETA,CAGUAN,HOSTIGAMIENTO,FUERZAS ARMADAS ESTATALES,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-74.19746971 1.308465061)
14960,,2000,11,21,15464,MONGUA,BOYACA,ALTIPLANO CUNDIBOYACENSE,COMBATE Y/O CONTACTO ARMADO,NINGUNO,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-72.63402875 5.710937981)
14961,,2000,11,22,66456,MISTRATO,RISARALDA,EJE CAFETERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.96135387 5.414078141)
14962,CR021321,2000,11,22,47551,PIVIJAY,MAGDALENA,CIENAGA GRANDE DE SANTA MARTA,COMBATE Y/O CONTACTO ARMADO,GRUPOS ARMADOS ORGANIZADOS,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO PARAMILITAR,OTRO,,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.41251197 10.43303399)
14963,,2000,11,22,68081,BARRANCABERMEJA,SANTANDER,MAGDALENA MEDIO,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,4,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-73.78211646 7.054074558)
14964,,2000,11,22,81794,TAME,ARAUCA,SARARE,COMBATE Y/O CONTACTO ARMADO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-71.79178647 6.390650479)
14965,,2000,11,22,81001,ARAUCA,ARAUCA,LLANOS ORIENTALES,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-70.50921153 6.796280825)
14966,,2000,11,22,05660,SAN LUIS,ANTIOQUIA,ORIENTE ANTIOQUEÑO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-74.993562 6.043012)
14967,,2000,11,23,54051,ARBOLEDAS,NORTE DE SANTANDER,CENTRO DE NORTE DE SANTANDER,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-72.91705315 7.586048164)
14968,,2000,11,23,20178,CHIRIGUANA,CESAR,SERRANIA DEL PERIJA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.54797894 9.426648354)
14969,,2000,11,23,68385,LANDAZURI,SANTANDER,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.78760899 6.385234814)
1497,,1978,1,28,68861,VELEZ,SANTANDER,PROVINCIA DE VELEZ,ATAQUE A INSTALACIÓN DE LAS FUERZAS ARMADAS ESTATALES,FUERZAS ARMADAS ESTATALES,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-73.69057256 6.00741043)
14970,,2000,11,23,81065,ARAUQUITA,ARAUCA,SARARE,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-71.29827429 6.799338394)
14971,,2000,11,23,73043,ANZOATEGUI,TOLIMA,NORTE DEL TOLIMA,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,4,0,2,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-75.20165423 4.623390454)
14972,CR021370,2000,11,23,19698,SANTANDER DE QUILICHAO,CAUCA,NORTE DEL CAUCA,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-76.49873145 2.984467338)
14973,,2000,11,24,54405,LOS PATIOS,NORTE DE SANTANDER,AREA METROPOLITANA DE CUCUTA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-72.52680783 7.742291094)
14974,CR002002,2000,11,24,05044,ANZA,ANTIOQUIA,OCCIDENTE ANTIOQUEÑO,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.91736927 6.293546613)
14975,,2000,11,25,18410,LA MONTAÑITA,CAQUETA,FLORENCIA Y AREA DE INFLUENCIA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-75.23572732 1.302860442)
14976,,2000,11,25,50251,EL CASTILLO,META,ARIARI GUAYABERO,HOSTIGAMIENTO,NINGUNO,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-73.89445238 3.60282633)
14977,CR039074,2000,11,25,76616,RIOFRIO,VALLE DEL CAUCA,CENTRO DEL VALLE,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,POLICÍA NACIONAL,GRUPO PARAMILITAR,AUTODEFENSAS UNIDAS DE COLOMBIA AUC,,,0,,1,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-76.37105443 4.109500298)
14978,,2000,11,26,17042,ANSERMA,CALDAS,EJE CAFETERO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,FUERZAS ARMADAS ESTATALES,3,POINT (-75.75289078 5.20029922)
14979,,2000,11,26,20013,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-73.22358244 9.949215908)
1498,,1978,1,28,68250,EL PEÑON,SANTANDER,MAGDALENA MEDIO,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-74.00040397 6.123389691)
14980,,2000,11,26,25293,GACHALA,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,HOSTIGAMIENTO,NINGUNO,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NINGUNO,0,POINT (-73.51055381 4.65495513)
14981,,2000,11,26,13458,MONTECRISTO,BOLIVAR,LA MOJANA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,GRUPOS ARMADOS ORGANIZADOS,2,POINT (-74.46342911 8.01710024)
14982,,2000,11,26,68780,SURATA,SANTANDER,PROVINCIA DE SOTO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,5,0,0,0,0,0,11,0,0,0,0,11,11,0,0,FUERZAS ARMADAS ESTATALES,11,POINT (-72.98779966 7.475402063)
14983,,2000,11,26,15572,PUERTO BOYACA,BOYACA,MAGDALENA MEDIO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GRUPO PARAMILITAR,OTRO,,,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-74.4528581 5.953466654)
14984,,2000,11,26,05736,SEGOVIA,ANTIOQUIA,NORDESTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-74.62163926 7.26692339)
14985,CR013311,2000,11,26,68780,SURATA,SANTANDER,PROVINCIA DE SOTO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,1,FARC,11,4,1,0,0,0,1,26,0,0,0,0,26,27,0,0,FUERZAS ARMADAS ESTATALES,27,POINT (-72.984232 7.36658)
14986,CR018021,2000,11,27,20013,AGUSTIN CODAZZI,CESAR,SERRANIA DEL PERIJA,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,ELN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FUERZAS ARMADAS ESTATALES,0,POINT (-73.22358244 9.949215908)
14987,,2000,11,27,68255,EL PLAYON,SANTANDER,PROVINCIA DE SOTO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,FUERZAS ARMADAS ESTATALES,2,POINT (-73.18158192 7.524284721)
14988,,2000,11,27,05001,MEDELLIN,ANTIOQUIA,VALLE DE ABURRA,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,GRUPOS ARMADOS ORGANIZADOS,1,POINT (-75.61103107 6.257590259)
14989,,2000,11,27,73026,ALVARADO,TOLIMA,NORTE DEL TOLIMA,EMBOSCADA,GRUPOS ARMADOS ORGANIZADOS,UNIDAD EN MOVIMIENTO,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,NO IDENTIFICADA,,,0,,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-74.98630686 4.582625784)
14990,,2000,11,27,25372,JUNIN,CUNDINAMARCA,ALTIPLANO CUNDIBOYACENSE,HOSTIGAMIENTO,GRUPOS ARMADOS ORGANIZADOS,UNIDAD FIJA,AGENTE DEL ESTADO,POLICÍA NACIONAL,GUERRILLA,FARC,,,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GRUPOS ARMADOS ORGANIZADOS,0,POINT (-73.69247873 4.705170789)
14991,,2000,11,28,05890,YOLOMBO,ANTIOQUIA,NORDESTE ANTIOQUEÑO,COMBATE Y/O CONTACTO ARMADO,FUERZAS ARMADAS ESTATALES,SIN INFORMACIÓN,AGENTE DEL ESTADO,EJÉRCITO NACIONAL,GUERRILLA,ELN,,,0,,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,FUERZAS ARMADAS ESTATALES,1,POINT (-75.02990266 6.64442786)
